Coptic,English
ⲛⲉⲩⲕⲉⲕⲣⲓⲧⲏⲥ ⲟⲛ ⲙⲡⲟⲩⲥⲱⲧⲙ ⲛⲥⲱⲟⲩ ⲉⲃⲟⲗϫⲉ ⲁⲩⲃⲱⲕ ⲁⲩⲡⲟⲣⲛⲉⲩⲉ ϩⲓⲡⲁϩⲟⲩ ⲛϩⲉⲛⲕⲉⲛⲟⲩⲧⲉ ⲁⲩⲱ ⲁⲩⲟⲩⲱϣⲧ ⲛⲁⲩ ⲁⲩϯϭⲱⲛⲧ ⲙⲡϫⲟⲉⲓⲥ ⲁⲩⲱ ⲁⲩⲣⲁⲕⲧⲟⲩ ⲧⲁⲭⲏ ⲉⲃⲟⲗ ϩⲛⲧⲉϩⲓⲏ ⲉⲛⲧⲁⲛⲉⲩⲉⲓⲟⲧⲉ ⲙⲟⲟϣⲉ ⲛϩⲏⲧⲥ ⲉⲥⲱⲧⲙ ⲛⲥⲁⲛϣⲁϫⲉ ⲙⲡϫⲟⲉⲓⲥ ⲙⲡⲟⲩⲉⲓⲣⲉ ϩⲓⲛⲁⲓ,"for they went a whoring after other gods, and worshipped them; and they turned quickly out of the way in which their fathers walked to hearken to the words of the lord; they did not so."
ⲛⲉϩⲓⲟⲟⲩⲉ ⲅⲁⲣ ⲛⲛⲁⲓ ⲛⲁⲣ ϫⲁⲓⲉ ⲁⲧϩⲟⲧⲉ ⲛⲛϩⲉⲑⲛⲟⲥ ⲗⲟ ⲁⲩⲱ ⲥⲉⲛⲁϥⲓ ⲛⲧⲇⲓⲕⲁⲓⲟⲥⲩⲛⲏ ⲉⲧⲙⲛ ⲛⲁⲓ ⲁⲩⲱ ⲛⲛⲧⲉⲧⲛⲟⲡⲟⲩ ⲉⲣⲱⲙⲉ,"for the ways of these shall be made desolate: the terror of the nations has been made to cease, and the covenant with these is taken away, and ye shall by no means deem them men."
ⲁϥⲧⲁⲁⲩ ⲉⲧⲟⲟⲧⲟⲩ ⲛⲛⲉⲩϫⲁϫⲉ ⲁⲛⲉⲧⲙⲟⲥⲧⲉ ⲙⲙⲟⲟⲩ ⲣϫⲟⲉⲓⲥ ⲉⲣⲟⲟⲩ,and he delivered them into the hands of their enemies; and they that hated them ruled over them.
ⲧⲛⲥⲟⲟⲩⲛ ⲅⲁⲣ ϫⲉⲡⲛⲟⲙⲟⲥ ⲟⲩⲡⲛⲉⲩⲙⲁⲧⲓⲕⲟⲥ ⲡⲉ ⲁⲛⲟⲕ ⲇⲉ ⲁⲛⲅ ⲟⲩⲥⲁⲣⲕⲓⲕⲟⲥ ⲉⲓⲧⲟ ⲉⲃⲟⲗ ϩⲁⲡⲛⲟⲃⲉ .,"for we know that the law is spiritual, but i am fleshly, sold under sin."
ⲧⲟⲧⲉ ⲁⲩⲧⲁⲗⲉ ϭⲓϫ ⲉϫⲱⲟⲩ ⲁⲩϫⲓ ⲙⲡⲉⲡⲛⲉⲩⲙⲁ ⲉⲧⲟⲩⲁⲁⲃ .,"then they laid their hands on them, and they received the holy spirit."
ⲁⲩϫⲓ ⲙⲙⲟⲛ ⲁⲩⲉⲓ ⲉⲃⲟⲗ ϩⲙⲡⲉⲛⲏⲓ ⲛⲟⲩⲟⲩϣⲏ,"and they took us, and they came forth from our house one night,"
ⲁⲛⲟⲕ ⲇⲉ ⲁⲓϭⲱ ϩⲁϩⲧⲏⲩ ⲛϩⲉⲛⲕⲟⲩⲓ ⲛϩⲟⲟⲩ ·,and i remained with them for a few days.
ⲡⲛⲟⲩⲧⲉ ⲉⲕϣⲁⲛⲙⲉⲩⲧⲛⲣⲉϥⲣⲛⲟⲃⲉ ⲛⲣⲱⲙⲉ ⲛⲥⲛⲟϥ ⲣⲉⲕⲧ ⲧⲏⲩⲧⲛ ⲛⲥⲁⲃⲟⲗ ⲙⲙⲟⲓ,"oh that thou wouldest slay the wicked, o god; depart from me, ye men of blood."
ⲛⲧⲉⲣⲉϥⲉⲓ ⲇⲉ ⲁⲩⲁϩⲉⲣⲁⲧⲟⲩ ⲉⲣⲟϥ ⲛϭⲓⲛⲓⲟⲩⲇⲁⲓ ⲛⲧⲁⲩⲉⲓ ⲉⲃⲟⲗ ϩⲛⲧϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ ⲉⲩϫⲱ ⲛϩⲉⲛⲛⲟϭ ⲛⲁⲓⲧⲉⲓ ⲉϩⲟⲩⲛ ⲉⲣⲟϥ ⲁⲩⲱ ⲉⲩϩⲟⲣϣ ⲛⲁⲓ ⲉⲙⲡⲟⲩϣϭⲙϭⲟⲙ ⲉⲧⲁϩⲟⲟⲩ ⲉⲣⲁⲧⲟⲩ,"when he had come, the jews who had come down from jerusalem stood around him, bringing against him many and grievous charges which they could not prove,"
ⲕⲣⲓⲛⲉ ⲛⲧⲱⲧⲛ ⲛϩⲏⲧⲧⲏⲩⲧⲛ . ϣϣⲉ ⲉⲟⲩⲥϩⲓⲙⲉ ⲉϣⲗⲏⲗ ⲉⲡⲛⲟⲩⲧⲉ ⲉⲣⲉϫⲱⲥ ϭⲟⲗⲡ ⲉⲃⲟⲗ .,judge for yourselves. is it appropriate that a woman pray to god unveiled?
ⲁⲩⲱ ⲡⲇⲓⲕⲁⲓⲟⲥ ⲗⲱⲧ ⲉⲩⲑⲙⲕⲟ ⲙⲙⲟϥ ϩⲓⲧⲛⲛⲉϩⲃⲏⲩⲉ ⲛⲛⲁⲛⲟⲙⲟⲥ ⲉⲧϩⲉⲛ ⲟⲩⲥⲱⲱϥ ⲁϥⲛⲟⲩϩⲙ ⲙⲙⲟϥ,"and delivered righteous lot, who was very distressed by the lustful life of the wicked"
ⲡⲥⲃⲃⲉ ⲅⲁⲣ ⲣⲛⲟϥⲣⲉ ⲉⲕϣⲁⲛⲣ ⲡⲛⲟⲙⲟⲥ . ⲉϣⲱⲡⲉ ⲇⲉ ⲛⲧⲕ ⲟⲩⲡⲁⲣⲁⲃⲁⲧⲏⲥ ⲛⲧⲉⲡⲛⲟⲙⲟⲥ ⲁⲡⲉⲕⲥⲃⲃⲉ ϣⲱⲡⲉ ⲙⲙⲛⲧⲁⲧⲥⲃⲃⲉ .,"for circumcision indeed profits, if you are a doer of the law, but if you are a transgressor of the law, your circumcision has become uncircumcision."
ⲁⲛⲟⲛ ϩⲱⲱⲛ ⲙⲁⲣⲛⲉⲓⲛⲉ ⲉϩⲟⲩⲛ ⲛⲧⲉⲛⲁⲥⲕⲏⲥⲓⲥ ·,let us bring as an offering (to him) our life of self-denial.
ⲁⲓⲛⲁⲩ ⲛⲣⲙⲉⲓⲟⲟⲩⲉ ⲙⲡⲉⲭⲣⲓⲥⲧⲟⲥ ⲛⲧⲁⲩⲉⲓ ⲉϫⲙⲡⲥⲱⲙⲁ ⲙⲡⲙⲁⲕⲁⲣⲓⲟⲥ ⲁⲡⲁ ⲕⲩⲣⲟⲥ · ⲁϥⲕⲟⲧϥ ⲟⲛ ⲉⲣⲟⲓ ⲛϭⲓⲡⲉⲭⲣⲓⲥⲧⲟⲥ ϫⲉⲁⲛⲁⲭⲱⲣⲉⲓ ⲛⲁⲕ ⲛⲥⲁⲃⲟⲗ ⲙⲡⲣⲟ ⲙⲡⲕⲁⲧⲁⲅⲓⲟⲛ ·,and i saw the tears of the christ which fell upon the body of the blessed apa cyrus; and the christ turned away and departed by the door of the abode.
ⲡⲇⲟⲩⲝ ⲇⲉ ⲁϥⲧⲣⲉⲩϩⲓⲟⲩⲉ ⲉϩⲟⲩⲛ ϩⲙⲡⲉϥϩⲟ ⲛϩⲉⲛⲕⲟⲩⲙⲡⲟⲥ · ⲁⲩⲱ ⲁϥⲧⲣⲉⲩϫⲟⲗⲕϥ ϩⲛϩⲉⲛⲗⲱⲣⲟⲥ ·,"and the duke made (his men) to inflict gashes in the face of apa victor, and he made them to stretch him out with thongs (of leather)"
ⲓⲏⲥⲟⲩⲥ ⲇⲉ ⲛⲧⲉⲣⲉϥⲉⲓ ⲉϩⲣⲁⲓ ⲉⲙⲙⲟⲟϣⲉ ⲛⲧⲕⲁⲓⲥⲁⲣⲓⲁ ⲙⲫⲓⲗⲓⲡⲡⲟⲥ . ⲁϥϫⲛⲉ ⲛⲉϥⲙⲁⲑⲏⲧⲏⲥ ⲉϥϫⲱ ⲙⲙⲟⲥ ϫⲉⲉⲣⲉⲛⲣⲱⲙⲉ ϫⲱ ⲙⲙⲟⲥ ϫⲉⲛⲓⲙ ⲡⲉ ⲡϣⲏⲣⲉ ⲙⲡⲣⲱⲙⲉ .,"now when jesus came into the parts of caesarea philippi, he asked his disciples, saying, 'who do men say that i, the son of man, am?'"
ⲁⲛⲟⲕ ⲅⲁⲣ ϯⲛⲁⲧⲁⲙⲟϥ ⲉⲛϩⲓⲥⲉ ⲉⲧϥⲛⲁϣⲟⲡⲟⲩ ϩⲁⲡⲁⲣⲁⲛ .,for i will show him how many things he must suffer for my name's sake.'
ⲁⲩⲱ ⲧⲁⲓ ⲧⲉ ⲧϩⲉ ⲛⲧⲁⲡⲁⲩⲗⲟⲥ ⲉⲓ ⲉⲃⲟⲗ ϩⲛⲧⲉⲩⲙⲏⲧⲉ .,thus paul went out from among them.
ⲉⲓⲥ ⲡⲗⲏⲥⲧⲏⲥ ϩⲓⲡⲉⲥⲧⲁⲩⲣⲟⲥ ⲁϥⲃⲱⲕ ⲉⲡⲡⲁⲣⲁⲇⲓⲥⲟⲥ ·,"behold, the thief upon the cross went into paradise."
ⲡⲉⲛⲧⲁϥⲥⲉⲉⲡⲉ ⲇⲉ ϩⲙⲡⲛⲉϩ ⲉⲧϩⲛⲧϭⲓϫ ⲙⲡϩⲓⲉⲣⲉⲩⲥ ⲉϥⲉⲕⲁⲁϥ ϩⲓϫⲛⲧⲁⲡⲉ ⲙⲡⲉⲛⲧⲁⲩⲕⲁⲑⲁⲣⲓⲍⲉ ⲙⲙⲟϥ ⲁⲩⲱ ⲉⲣⲉⲡϩⲓⲉⲣⲉⲩⲥ ⲧⲱⲃϩ ⲉϫⲱϥ ⲙⲡⲉⲙⲧⲟ ⲉⲃⲟⲗ ⲙⲡϫⲟⲉⲓⲥ,"and that which is left of the oil which is on the hand of the priest he shall put on the head of him that is purged, and the priest shall make atonement for him before the lord."
ϯⲣⲁϣⲉ ⲧⲉⲛⲟⲩ ϫⲉⲁⲧⲉⲧⲛⲗⲩⲡⲉⲓ ⲁⲛ . ⲁⲗⲗⲁ ϫⲉⲁⲧⲉⲧⲛⲗⲩⲡⲉⲓ ⲉⲩⲙⲉⲧⲁⲛⲟⲓⲁ . ⲛⲧⲁⲧⲉⲧⲛⲗⲩⲡⲉⲓ ⲅⲁⲣ ⲕⲁⲧⲁⲡⲛⲟⲩⲧⲉ ϫⲉⲕⲁⲁⲥ ⲛⲛⲉⲧⲛϣⲱⲱⲧ ϩⲛⲗⲁⲁⲩ ⲉⲃⲟⲗ ⲙⲙⲟⲛ .,"i now rejoice, not that you were made sorry, but that you were made sorry to repentance. for you were made sorry in a godly way, that you might suffer loss by us in nothing."
ϩⲙⲡⲉϩⲟⲟⲩ ⲅⲁⲣ ⲛⲛⲁⲅⲁⲑⲟⲛ ⲙⲁⲕⲣⲡⲙⲉⲉⲩⲉ ⲛⲙⲡⲉⲧϩⲟⲟⲩ ⲁⲩⲱ ϩⲙⲡⲉϩⲟⲟⲩ ⲛⲙⲡⲉⲧϩⲟⲟⲩ ⲙⲁⲕⲣⲡⲙⲉⲉⲩⲉ ⲛⲙⲡⲉⲧⲛⲁⲛⲟⲩϥ,in the day of prosperity there is a forgetfulness of affliction: and in the day of affliction there is no more remembrance of prosperity.
ϩⲣⲟⲩⲑ ⲇⲉ ⲡⲉϫⲁⲥ ⲛⲁⲥ ϫⲉϩⲱⲃ ⲛⲓⲙ ⲉⲧⲉⲣⲁϫⲟⲟⲩ ⲉⲣⲟⲓ ϯⲛⲁⲁⲁⲩ,"and ruth said to her, all that thou shalt say, i will do."
ϯϣⲡϩⲙⲟⲧ ⲛⲧⲙ ⲡⲁⲛⲟⲩⲧⲉ ⲛⲟⲩⲟⲉⲓϣ ⲛⲓⲙ . ⲉⲓⲉⲓⲣⲉ ⲙⲡⲉⲕⲙⲉⲉⲩⲉ ϩⲛⲛⲁϣⲗⲏⲗ,"i thank my god always, making mention of you in my prayers,"
ⲁⲩⲱ ⲉⲩⲉϫⲟⲟⲥ ϫⲉⲉⲃⲟⲗ ϫⲉⲁⲩⲕⲱ ⲛⲥⲱⲟⲩ ⲛⲧⲇⲓⲁⲑⲏⲕⲏ ⲛⲡϫⲟⲉⲓⲥ ⲡⲉⲩⲛⲟⲩⲧⲉ ⲡⲛⲟⲩⲧⲉ ⲛⲛⲉⲩⲉⲓⲟⲧⲉ ⲛⲉⲛⲧⲁϥⲥⲙⲛ ⲧⲟⲩⲛⲙⲙⲁⲩ ⲛⲧⲉⲣⲉϥⲛⲧⲟⲩ ⲉⲃⲟⲗ ϩⲛⲡⲕⲁϩ ⲛⲕⲏⲙⲉ,"and men shall say, because they forsook the covenant of the lord god of their fathers, the things which he appointed to their fathers, when he brought them out of the land of egypt:"
ⲙⲡⲣⲕⲱ ⲛⲥⲱⲕ ⲛⲟⲩϣⲃⲏⲣ ⲛⲥⲁⲃⲉ ⲁⲩⲱ ⲟⲩϣⲃⲏⲣ ⲛⲧⲉⲡⲉⲕⲉⲓⲱⲧ ⲙⲡⲣⲃⲱⲕ ⲇⲉ ⲉϩⲟⲩⲛ ⲉⲡⲏⲓ ⲙⲡⲉⲕⲥⲟⲛ ⲉⲕⲙⲟⲕϩ ⲛⲁⲛⲟⲩ ⲟⲩϣⲃⲏⲣ ⲉϥϩⲏⲛ ⲉϩⲟⲩⲛ ⲉϩⲟⲩⲉⲟⲩⲥⲟⲛ ⲉϥⲟⲩⲏⲩ ⲙⲙⲟⲕ,"thine own friend, and thy father's friend, forsake not; and when thou art in distress go not into thy brother's house: better is a friend that is near than a brother living far off."
ⲧⲙⲛⲧⲣⲙⲙⲁⲟ ⲡⲉ ⲡⲉⲕⲗⲟⲙ ⲛⲛⲥⲟⲫⲟⲥ ⲡⲙⲁⲛϣⲱⲡⲉ ⲇⲉ ⲛⲛⲁⲧϩⲏⲧ ϩⲟⲟⲩ,a prudent man is the crown of the wise: but the occupation of fools is evil.
ϯϣⲡϩⲙⲟⲧ ⲛⲧⲙⲡⲉⲧϯϭⲟⲙ ⲛⲁⲓ ⲡⲉⲭⲣⲓⲥⲧⲟⲥ ⲓⲏⲥⲟⲩⲥ ⲡⲉⲛϫⲟⲉⲓⲥ . ϫⲉⲁϥⲟⲡⲧ ⲙⲡⲓⲥⲧⲟⲥ . ⲉⲁϥⲕⲁⲁⲧ ⲉϩⲣⲁⲓ ⲉⲩⲇⲓⲁⲕⲟⲛⲓⲁ .,"and i thank him who enabled me, christ jesus our lord, because he counted me faithful, appointing me to service;"
ⲧϭⲟⲙ ⲙⲡϫⲓⲥⲉ ⲛⲧⲡⲉ ⲛⲧⲟϥ ⲡⲉⲧϭⲓⲛⲡⲉⲥϣⲓⲛⲉ ⲁⲩⲱ ⲛⲣⲱⲙⲉ ⲧⲏⲣⲟⲩ ϩⲛⲕⲁϩ ⲛⲉ ϩⲓⲕⲣⲙⲉⲥ,he vieweth the power of the height of heaven; and all men are but earth and ashes.
ⲁⲩⲱ ϩⲱⲛ ⲉⲧⲟⲟⲧϥ ⲛⲓⲏⲥⲟⲩⲥ ⲛⲅⲧⲁϫⲣⲟϥ ⲛⲅⲥⲗⲥⲱⲗϥ ϫⲉⲛⲧⲟϥ ⲡⲉⲧⲛⲁϫⲓⲟⲟⲣ ϩⲓϩⲏ ⲙⲡⲉⲓⲗⲁⲟⲥ ⲁⲩⲱ ⲛⲧⲟϥ ⲡⲉⲧⲛⲁⲡⲉϣ ⲡⲕⲁϩ ⲉϫⲱⲟⲩ ⲛⲕⲗⲏⲣⲟⲛⲟⲙⲓⲁ ⲡⲁⲓ ⲉⲛⲧⲁⲕⲛⲁⲩ ⲉⲣⲟϥ,"and charge joshua, and strengthen him, and encourage him; for he shall go before the face of this people, and he shall give them the inheritance of all the land which thou hast seen."
ⲁϥⲟⲩⲱⲛϩ ⲇⲉ ⲛⲁϥ ⲉⲃⲟⲗ ⲛϭⲓⲡⲁⲅⲅⲉⲗⲟⲥ ⲙⲡϫⲟⲉⲓⲥ ϩⲛⲟⲩϣⲁϩ ⲛⲥⲁⲧⲉ ⲉⲃⲟⲗ ϩⲛⲟⲩⲃⲁⲧⲟⲥ ⲁⲩⲱ ⲁϥⲛⲁⲩ ϫⲉⲡϣⲏⲛ ⲙⲉⲛ ⲙⲟⲩϩ ϩⲛⲟⲩⲕⲱϩⲧ ⲡϣⲏⲛ ⲇⲉ ⲛⲉϥⲣⲱⲕϩ ⲁⲛ ⲡⲉ,"and an angel of the lord appeared to him in flaming fire out of the bush, and he sees that the bush burns with fire, but the bush was not consumed."
ⲁϥⲥⲱⲧⲙ ⲇⲉ ⲛϭⲓⲓⲏⲥⲟⲩⲥ ⲁϥⲁⲛⲁⲭⲱⲣⲉⲓ ⲉⲃⲟⲗ ϩⲙⲡⲙⲁ ⲉⲧⲙⲙⲁⲩ ϩⲓⲟⲩϫⲟⲉⲓ ⲉⲩⲙⲁ ⲛϫⲁⲓⲉ ⲙⲁⲩⲁⲁϥ . ⲁⲩⲥⲱⲧⲙ ⲇⲉ ⲛϭⲓⲙⲙⲏⲏϣⲉ ⲁⲩⲟⲩⲁϩⲟⲩ ⲛⲥⲱϥ ⲡⲉⲍⲏ ⲉⲃⲟⲗ ϩⲛⲙⲡⲟⲗⲓⲥ .,"now when jesus heard this, he withdrew from there in a boat, to a deserted place apart. when the multitudes heard it, they followed him on foot from the cities."
ⲙⲡⲥⲟⲩⲱⲙ ⲇⲉ ⲛⲟⲉⲓⲕ ⲙⲙⲛⲧⲣⲉϥϫⲛⲁⲁⲩ ⲛⲉϩⲓⲟⲟⲩⲉ ⲙⲡⲉⲥⲏⲓ ϭⲏⲩ ⲁⲩⲱ ⲥⲛⲁⲉⲩⲫⲣⲁⲛⲉ ⲛⲛⲉϩⲟⲟⲩ ⲛϩⲁⲉ,"the ways of her household are careful, and she eats not the bread of idleness."
ⲛⲧϩⲉ ⲉⲛⲧⲁϥϯ ⲛⲉⲙⲁⲕ ϩⲓⲧⲉϩⲓⲏ ⲁⲩⲱ ⲁϥⲧⲁⲕⲟ ⲛⲛⲉⲧϩⲓ ⲡⲁϩⲟⲩ ⲙⲙⲟⲕ ⲉⲧϩⲟⲥⲉ ⲛⲧⲟⲕ ⲇⲉ ⲛⲉⲕϩⲟⲣⲕ ⲡⲉ ⲁⲩⲱ ⲛⲉⲕϩⲟⲥⲉ ϩⲓⲛⲁⲓ ⲟⲛ ⲙⲡⲕⲣ ϩⲟⲧⲉ ϩⲏⲧϥ ⲙⲡⲛⲟⲩⲧⲉ,"how he withstood thee in the way, and harassed thy rear, even those that were weary behind thee, and thou didst hunger and wast weary; and he did not fear god."
ⲁⲩⲱ ⲥⲁⲙⲟⲩⲏⲗ ⲁϥϫⲓ ⲛⲟⲩⲱⲛⲉ ⲁϥⲧⲁϩⲟϥ ⲉⲣⲁⲧϥ ϩⲛⲧⲙⲏⲧⲉ ⲙⲙⲁⲥⲏⲫⲱⲛ ⲁⲩⲱ ϩⲛⲧⲙⲏⲧⲉ ⲛⲧⲉⲧⲟⲩⲙⲟⲩⲧⲉ ⲉⲣⲟⲥ ϫⲉⲧⲡⲁⲗⲁⲓⲁ ⲁϥⲙⲟⲩⲧⲉ ⲉⲡⲉϥⲣⲁⲛ ϫⲉⲁⲃⲉⲛⲉⲍⲉⲣ ⲉⲧⲉⲡⲁⲓ ⲡⲉ ⲡⲱⲛⲉ ⲙⲡⲃⲟⲏⲑⲟⲥ ⲉϥϫⲱ ⲙⲙⲟⲥ ϫⲉϣⲁⲉϩⲣⲁⲓ ⲉⲡⲉⲓⲙⲁ ⲁ ⲡϫⲟⲉⲓⲥ ⲃⲟⲏⲑⲉⲓ ⲉⲣⲟⲛ,"and samuel took a stone, and set it up between massephath and the old city; and he called the name of it abenezer, stone of the helper; and he said, hitherto has the lord helped us."
ⲁⲩⲱ ⲡⲕⲁϩ ⲧⲏⲣϥ ⲛⲛⲉⲡⲑⲁⲗⲉⲓⲙ ⲙⲛⲡⲕⲁϩ ⲛⲉⲫⲣⲁⲓⲙ ⲙⲛⲙⲁⲛⲁⲥⲥⲏ ⲁⲩⲱ ⲡⲕⲁϩ ⲧⲏⲣϥ ⲛⲓⲟⲩⲇⲁ ϣⲁⲧⲉⲑⲁⲗⲗⲁⲥⲁ ⲛϩⲁⲏ,"and all the land of ephraim and manasse, and all the land of juda to the farthest sea;"
ϫⲉⲉⲣⲉⲡϫⲱⲕ ⲧⲏⲣϥ ⲛⲧⲙⲛⲧⲛⲟⲩⲧⲉ ⲟⲩⲏϩ ⲛϩⲏⲧϥ ⲥⲱⲙⲁⲧⲓⲕⲱⲥ .,"for in him all the fullness of the godhead dwells bodily,"
ⲁⲙⲡⲏⲩⲉ ϫⲱ ⲛⲧⲉϥⲇⲓⲕⲁⲓⲟⲥⲩⲛⲏ ⲁⲛⲗⲁⲟⲥ ⲧⲏⲣⲟⲩ ⲛⲁⲩ ⲉⲡⲉϥⲉⲟⲟⲩ,"the heavens have declared his righteousness, and all the people have seen his glory."
ⲙⲏ ⲉⲕⲛⲁⲣϩⲟⲧⲉ ⲛⲧϩⲉ ⲉϣⲁⲣⲉ ⲟⲩϭⲱⲃⲉ ⲕⲓⲙ ϩⲓⲧⲛⲟⲩⲧⲏⲩ ⲏ ⲉⲕⲛⲁϯⲟⲩⲃⲏⲓ ⲛⲧϩⲉ ⲛⲟⲩⲭⲟⲣⲧⲟⲥ ⲉⲣⲉⲟⲩⲧⲏⲩ ϥⲓ ⲙⲙⲟϥ,"wilt thou be startled at me, as at a leaf shaken by the wind? or wilt thou set thyself against me as against grass borne upon the breeze?"
ⲁⲩⲱ ⲁⲛⲟⲕ ⲁⲛⲁⲩ ⲁⲩⲱ ⲁⲓⲣⲙⲛⲧⲣⲉ ϫⲉⲡⲁⲓ ⲡⲉ ⲡⲥⲱⲧⲡ ⲛϣⲏⲣⲉ ⲛⲧⲉⲡⲛⲟⲩⲧⲉ .,"i have seen, and have testified that this is the son of god.'"
ϫⲉⲙⲏ ⲡⲥⲟⲫⲟⲥ ⲛⲁⲟⲩⲱϣⲃ ⲛⲟⲩⲙⲛⲧⲣⲙⲛϩⲏⲧ ⲙⲡⲛⲉⲩⲙⲁ ⲁϥⲙⲟⲩ ⲅⲁⲣ ϩⲛⲟⲩⲧⲕⲁⲥ ⲛϩⲏ,"will a wise man give for answer a mere breath of wisdom? and does he fill up the pain of his belly,"
ϫⲉⲁⲩϩⲱⲡ ⲉⲣⲟⲓ ⲛⲟⲩϭⲟⲣϭⲥ ⲉⲡϫⲓⲛϫⲏ ⲉⲡⲉⲩⲧⲁⲕⲟ ⲁⲩⲛⲟϭⲛⲉϭ ⲛⲧⲁⲯⲩⲭⲏ ⲉⲡϫⲓⲛϫⲏ,for without cause they have hid for me their destructive snare: without a cause they have reproached my soul.
ⲧⲱⲇⲏ ⲛⲛⲧⲱⲣⲧⲣ ⲁⲓϫⲓϣⲕⲁⲕ ⲉϩⲣⲁⲓ ⲉⲣⲟⲕ ⲡϫⲟⲉⲓⲥ ϩⲛⲛⲉⲧϣⲏⲕⲡϫⲟⲉⲓⲥ ⲥⲱⲧⲙ ⲉⲡⲁϩⲣⲟⲟⲩ,"out of the depths have i cried to thee, o lord."
. . . ϫⲉⲛⲁⲛⲟⲩⲥ ⲉⲧⲣⲁⲧⲁⲁⲥ ⲉϩⲟⲩⲉⲧⲁⲁⲥ ⲛⲟⲩⲣⲱⲙⲉ ⲛϣⲙⲙⲟ ⲟⲩⲱϩ ⲛⲙⲙⲁⲛ,"and laban said to him, better that i should give her to thee, than that i should give her to another man; dwell with me."
ⲛⲉⲣⲉ ⲛⲉⲧⲥⲟⲟⲩⲛ ⲇⲉ ⲙⲙⲟϥ ⲧⲏⲣⲟⲩ ⲡⲉ ⲁϩⲉⲣⲁⲧⲟⲩ ⲙⲡⲟⲩⲉ ⲙⲛⲛⲉϩⲓⲟⲙⲉ ⲉⲛⲉⲩⲟⲩⲏϩ ⲛⲥⲱϥ ϫⲓⲛⲧⲅⲁⲗⲓⲗⲁⲓⲁ ⲉⲩⲛⲁⲩ ⲉⲛⲁⲓ .,"all his acquaintances, and the women who followed with him from galilee, stood at a distance, watching these things."
ⲧⲃⲛⲏ ⲛⲓⲙ ⲉⲣⲉⲣⲁⲧϥ ⲡⲟⲧⲥ ⲁⲩⲱ ⲉϥⲧⲁⲩⲉ ⲉⲓⲛ ⲉⲃⲟⲗ ⲁⲩⲱ ⲉϥⲥⲁⲃⲉ ϩⲛⲛⲧⲃⲛⲟⲟⲩⲉ ⲛⲁⲓ ⲛⲉ ⲧⲉⲧⲛⲉⲟⲩⲟⲙⲟⲩ,"every beast parting the hoof and making divisions of two claws, and chewing the cud among beasts, these ye shall eat."
ϫⲉⲉⲣⲉⲣⲱⲙⲉ ⲛⲓⲙ ⲉⲓⲙⲉ ⲉⲧⲉϥⲙⲛⲧϭⲱⲃ,"he seals up the hand of every man, that every man may know his own weakness."
ϫⲉⲁⲡⲁⲗⲁⲟⲥ ⲣ ⲡⲁⲱⲃϣ ⲁⲩⲧⲁⲗⲉ ϣⲟⲩϩⲏⲛⲉ ⲉϩⲣⲁⲓ ⲉⲡⲡⲉⲧϣⲟⲩⲉⲓⲧ ⲥⲉⲛⲁⲣ ϭⲱⲃ ϩⲛⲛⲉⲩϩⲓⲟⲟⲩⲉ ⲉⲩⲟⲩⲱϣ ϩⲉⲛϣϥⲱ ⲛϣⲁ ⲉⲛⲉϩ ⲉⲧⲣⲉⲩⲙⲟⲟϣⲉ ϩⲛϩⲉⲛϩⲓⲟⲟⲩⲉ ⲉⲙⲛⲧⲟⲩ ⲙⲁ ⲙⲙⲟⲟϣⲉ ⲙⲙⲁⲩ,"for my people have forgotten me, they have offered incense in vain, and they fail in their ways, leaving the ancient tracks, to enter upon impassable paths;"
ⲛⲧⲉⲣϥⲟⲩⲱⲛ ⲇⲉ ⲛⲧⲙⲉϩⲥⲛⲧⲉ ⲛⲥⲫⲣⲁⲅⲓⲥ ⲁⲓⲥⲱⲧⲙ ⲉⲡⲙⲉϩⲥⲛⲁⲩ ⲛⲍⲱⲟⲛ ⲉϥϫⲱ ⲙⲙⲟⲥ ϫⲉⲁⲙⲟⲩ .,"when he opened the second seal, i heard the second living creature saying, 'come!'"
ⲁϥⲥⲱⲧⲙ ⲇⲉ ⲉⲡⲙⲏⲏϣⲉ ⲁϥϣⲓⲛⲉ ϫⲉⲟⲩ ⲡⲉⲧϣⲟⲟⲡ .,"hearing a multitude going by, he asked what this meant."
ⲁⲩⲱ ⲁϥⲕⲱ ϩⲓϫⲱϥ ⲙⲡⲗⲟⲅⲓⲟⲛ ⲛⲧⲇⲏⲗⲱⲥⲓⲥ ⲙⲛⲧⲁⲗⲩⲑⲓⲁ,"and girded him with a girdle according to the make of the ephod, and clasped him closely with it: and put upon it the oracle, and put upon the oracle the manifestation and the truth."
ⲛⲧⲟϥ ⲇⲉ ⲡⲛⲟⲩⲧⲉ ⲡⲉⲛⲉⲓⲱⲧ ⲙⲛⲡⲉⲛϫⲟⲉⲓⲥ ⲓⲏⲥⲟⲩⲥ . ⲉϥⲉⲥⲟⲟⲩⲧⲛ ⲛⲧⲉⲛϩⲓⲏ ϣⲁⲣⲱⲧⲛ .,"now may our god and father himself, and our lord jesus christ, direct our way to you;"
