prefix	input_text	target_text
translate English to Coptic	Behold, he speaks openly, and they say nothing to him. Can it be that the rulers indeed know that this is truly the Christ?	ⲁⲩⲱ ⲉⲓⲥ ϩⲏⲏⲡⲉ ϥϣⲁϫⲉ ϩⲛⲟⲩⲡⲁⲣⲣⲏⲥⲓⲁ ⲁⲩⲱ ⲛⲥⲉϫⲉ ⲗⲁⲁⲩ ⲛⲁϥ ⲁⲛ . ⲙⲏⲡⲱⲥ ⲁⲩⲉⲓⲙⲉ ⲛⲁⲙⲉ ⲛϭⲓⲛⲁⲣⲭⲱⲛ ⲁⲩⲱ ⲛⲁⲣⲭⲓⲉⲣⲉⲩⲥ . ϫⲉⲡⲁⲓ ⲡⲉ ⲡⲉⲭⲣⲓⲥⲧⲟⲥ .
translate Coptic to English	ⲁⲩⲱ ⲡϩⲓⲉⲣⲉⲩⲥ ⲉϥⲉϫⲓ ⲉⲃⲟⲗ ϩⲙⲡⲉⲥⲛⲟϥ ⲙⲡⲉⲧⲟⲩⲛⲁⲁϥ ϩⲁⲛⲟⲃⲉ ⲛⲧⲉⲡϩⲓⲉⲣⲉⲩⲥ ⲕⲁⲁϥ ⲉϫⲛϩⲧⲏϥ ⲙⲡⲙⲁⲁϫⲉ ⲛⲟⲩⲛⲁⲙ ⲙⲡⲉⲧⲟⲩⲛⲁⲕⲁⲑⲁⲣⲓⲍⲉ ⲙⲙⲟϥ ⲁⲩⲱ ⲉϫⲛϩⲧⲏⲥ ⲛⲧⲉϥϭⲓϫ ⲛⲟⲩⲛⲁⲙ ⲁⲩⲱ ⲉϫⲛϩⲧⲏⲥ ⲛⲧⲉϥⲟⲩⲉⲣⲏⲧⲉ ⲛⲟⲩⲛⲁⲙ	And the priest shall take of the blood of the trespass-offering, and the priest shall put it on the tip of the right ear of the person under cleansing, and on the thumb of his right hand, and on the great toe of his right foot.
translate Coptic to English	ϫⲉⲁⲩⲉⲓ ⲉϩⲟⲩⲛ ⲛϭⲓⲛⲉϩⲧⲱⲣ ⲙⲫⲁⲣⲁⲱ ⲙⲛⲛⲉϥϩⲙϩⲁⲗ ⲙⲛⲛⲉϥϩⲁⲣⲙⲁ ⲧⲏⲣⲟⲩ ⲙⲛⲛⲉⲧⲧⲁⲗⲉ ⲉϩⲣⲁⲓ ⲉϫⲱⲟⲩ ⲉⲑⲁⲗⲁⲥⲥⲁ ⲁⲩⲱ ⲡϫⲟⲉⲓⲥ ⲁϥⲉⲓⲛⲉ ⲉϩⲣⲁⲓ ⲉϫⲱⲟⲩ ⲙⲡⲙⲟⲟⲩ ⲛⲧⲉⲣⲩⲑⲣⲁ ⲧϩⲁⲗⲁⲥⲥⲁ ⲛϣⲏⲣⲉ ⲇⲉ ⲙⲡⲓⲥⲣⲁⲏⲗ ⲁⲩⲙⲟⲟϣⲉ ϩⲓϫⲛⲡⲉⲧϣⲟⲩⲱⲟⲩ ⲛⲧⲙⲏⲧⲉ ⲛⲧⲑⲁⲗⲁⲥⲥⲁ	For the horse of Pharao went in with the chariots and horsemen into the sea, and the Lord brought upon them the water of the sea, but the children of Israel walked through dry land in the midst of the sea.
translate English to Coptic	and sent Timothy, our brother and God's servant in the Good News of Christ, to establish you, and to comfort you concerning your faith;	ⲁⲛⲧⲛⲛⲟⲟⲩ ϣⲁⲣⲱⲧⲛ ⲛⲧⲓⲙⲟⲑⲉⲟⲥ ⲡⲉⲛⲥⲟⲛ . ⲡⲇⲓⲁⲕⲟⲛⲟⲥ ⲛⲧⲉⲡⲛⲟⲩⲧⲉ ϩⲙⲡⲉⲩⲁⲅⲅⲉⲗⲓⲟⲛ ⲙⲡⲉⲭⲣⲓⲥⲧⲟⲥ . ⲉⲡⲧⲁϫⲣⲉ ⲧⲏⲩⲧⲛ ⲁⲩⲱ ⲉⲥⲟⲡⲥ ϩⲁⲧⲉⲧⲛⲡⲓⲥⲧⲓⲥ
translate Coptic to English	ⲡϣⲏⲣⲉ ⲙⲉⲛ ⲙⲡⲣⲱⲙⲉ ⲛⲁⲃⲱⲕ ⲕⲁⲧⲁⲧϩⲉ ⲉⲧⲥⲏϩ ⲉⲧⲃⲏⲏⲧϥ . ⲟⲩⲟⲓ ⲇⲉ ⲙⲡⲣⲱⲙⲉ ⲉⲧⲙⲙⲁⲩ ⲡⲁⲓ ⲉⲧⲟⲩⲛⲁϯ ⲙⲡϣⲏⲣⲉ ⲙⲡⲣⲱⲙⲉ ⲉⲃⲟⲗ ϩⲓⲧⲟⲟⲧϥ . ⲛⲁⲛⲟⲩⲥ ⲙⲡⲣⲱⲙⲉ ⲉⲧⲙⲙⲁⲩ ⲉⲛⲉⲙⲡⲟⲩϫⲡⲟϥ .	The Son of Man goes, even as it is written of him, but woe to that man through whom the Son of Man is betrayed! It would be better for that man if he had not been born.'
translate Coptic to English	ⲡⲁⲓ ⲉⲛⲧⲁⲁⲃⲣⲁϩⲁⲙ ϯⲣⲉⲙⲏⲧ ⲛⲁϥ ⲉⲃⲟⲗ ϩⲛⲛⲕⲁ ⲛⲓⲙ . ϣⲟⲣⲡ ⲙⲉⲛ ⲉϣⲁⲩϩⲉⲣⲙⲏ ⲛⲉⲩⲉ ⲙⲙⲟϥ ϫⲉⲡⲣⲣⲟ ⲛⲧⲇⲓⲕⲁⲓⲟⲥⲩⲛⲏ . ⲙⲛⲛⲥⲱⲥ ⲟⲛ ϫⲉⲡⲣⲣⲟ ⲛⲥⲁⲗⲏⲙ ⲉⲧⲉⲡⲁⲓ ⲡⲉ ⲡⲣⲣⲟ ⲛⲧⲉⲓⲣⲏⲛⲏ .	to whom also Abraham divided a tenth part of all (being first, by interpretation, king of righteousness, and then also king of Salem, which is king of peace;
translate English to Coptic	For so has the Lord commanded us, saying, 'I have set you as a light for the Gentiles, that you should bring salvation to the uttermost parts of the earth.''	ⲧⲁⲓ ⲅⲁⲣ ⲧⲉ ⲧϩⲉ ⲛⲧⲁⲧⲉⲅⲣⲁⲫⲏ ϫⲟⲟⲥ . ϫⲉⲁⲓⲕⲱ ⲙⲙⲟⲕ ⲛⲟⲩⲟⲉⲓⲛ ⲛⲛϩⲉⲑⲛⲟⲥ ⲉⲧⲣⲉⲕϣⲱⲡⲉ ⲉⲩⲟⲩϫⲁⲓ ϣⲁⲁⲣⲏϫϥ ⲙⲡⲕⲁϩ .
translate English to Coptic	All that were numbered of the camp of Ephraim, were one hundred and eight thousand and one hundred: they with their forces shall set out third.	ⲟⲩⲟⲛ ⲛⲓⲙ ⲛⲁⲓ ⲉⲛⲧⲁⲩϥⲙⲡⲉⲩϣⲓⲛⲉ ⲉⲃⲟⲗ ϩⲛⲧⲡⲁⲣⲉⲙⲃⲟⲗⲏ ⲛⲛⲉⲫⲣⲁⲓⲙ ⲉⲅⲉⲓⲣⲉ ⲛϣⲏ ⲙⲛϣⲙⲟⲩⲛ ⲛϣⲟ ⲁⲩⲱ ϣⲉ ⲛⲥⲉⲧⲱⲟⲩⲛ ⲙⲛⲧⲉⲩϭⲟⲙ ⲉⲙⲟⲟϣⲉ ⲉⲩⲟ ⲙⲙⲉϩϣⲟⲙⲛⲧ
translate English to Coptic	Who wears out the mountains, and men know it not: who overturns them in anger.	ⲡⲉⲧϩⲓⲧⲉ ⲛⲛⲧⲟⲟⲩ ⲛⲥⲉⲥⲟⲟⲩⲛ ⲁⲛ ⲡⲉⲧϣⲟⲣϣⲣ ⲙⲙⲟⲟⲩ ϩⲛⲧⲉϥⲟⲣⲅⲏ
translate Coptic to English	ⲉⲧⲓ ⲇⲉ ⲉϥϣⲁϫⲉ ⲙⲛⲙⲙⲏⲏϣⲉ ⲉⲓⲥ ϩⲏⲏⲧⲉ ⲉⲓⲥⲧⲉϥⲙⲁⲁⲩ ⲙⲛⲛⲉϥⲥⲛⲏⲩ ⲛⲉⲩⲁϩⲉⲣⲁⲧⲟⲩ ⲡⲉ ϩⲓⲡⲥⲁⲙⲃⲟⲗ ⲉⲩϣⲓⲛⲉ ⲛⲥⲁϣⲁϫⲉ ⲛⲙⲙⲁϥ .	While he was yet speaking to the multitudes, behold, his mother and his brothers stood outside, seeking to speak to him.
translate English to Coptic	But Jesus didn't trust himself to them, because he knew everyone,	ⲛⲧⲟϥ ⲇⲉ ⲓⲏⲥⲟⲩⲥ ⲛⲉϥⲧⲁⲛϩⲟⲩⲧ ⲙⲙⲟϥ ⲁⲛ ⲛⲙⲙⲁⲩ ⲉⲧⲃⲉϫⲉⲛⲉϥⲥⲟⲟⲩⲛ ⲛⲟⲩⲟⲛ ⲛⲓⲙ
translate English to Coptic	He will not be always angry; neither will he be wrathful for ever.	ⲛϥⲛⲁⲛⲟⲩϭⲥ ⲁⲛ ϣⲁⲃⲟⲗ ⲟⲩⲇⲉ ⲛϥⲛⲁϭⲱⲛⲧ ⲁⲛ ϣⲁⲉⲛⲉϩ
translate Coptic to English	ⲛⲧⲉⲧⲛϭⲡⲥⲱⲡϥ · ϩⲛϩⲉⲛⲣⲙⲉⲓⲟⲟⲩⲉ ⲙⲛϩⲉⲛⲙⲉⲧⲁⲛⲟⲓⲁ · ϫⲉⲕⲁⲥ ⲉϥⲛⲁⲡⲁⲣⲁⲕⲁⲗⲉⲓ ⲙⲡⲉⲭⲣⲓⲥⲧⲟⲥ ⲛϥⲣⲟⲩⲛⲁ ⲛⲙⲙⲁⲛ ϩⲛⲧⲛϭⲓⲛⲁⲡⲁⲛⲧⲁ ⲉⲣⲟϥ · ϫⲉⲟⲩϩⲟⲧⲉ · ⲡⲉ ϩⲉ ⲉⲣⲁⲓ ⲛϭⲓϫ ⲙⲡⲛⲟⲩⲧⲉ ⲉⲧⲟⲛϩ ·	and let us make supplication unto him with tears and with repentance, in order that Apa Pisentius may entreat the Christ to shew mercy upon us when it shall come to us to meet Him face to face; for it is a fearful thing to fall into the hands of the Living God.
translate Coptic to English	ⲡⲉⲟⲟⲩ ⲙⲛⲧⲙⲛⲧⲣⲙⲙⲁⲟ ⲛⲉⲧϩⲙ ⲡⲉϥⲏⲓ ⲁⲩⲱ ⲧⲉϥⲇⲓⲕⲁⲓⲟⲥⲩⲛⲏ ϣⲟⲟⲡ ϣⲁⲉⲛⲉϩ ⲛⲉⲛⲉϩ	Glory and riches shall be in his house; and his righteousness endures for evermore.
translate English to Coptic	Servants, obey in all things those who are your masters according to the flesh, not just when they are looking, as men pleasers, but in singleness of heart, fearing God.	ⲛϩⲙϩⲁⲗ ⲥⲱⲧⲙ ⲛⲥⲁⲛⲉⲧⲛϫⲓⲥⲟⲟⲩⲉ ⲕⲁⲧⲁⲥⲁⲣⲝ ϩⲛⲟⲩⲙⲛⲧⲉⲓⲁ ⲛϭⲁⲩⲟⲛ ⲁⲛ ϩⲱⲥ ⲣⲉϥⲁⲣⲉⲥⲕⲉ ⲛⲣⲱⲙⲉ ⲁⲗⲗⲁ ϩⲛⲟⲩⲙⲛⲧϩⲁⲡⲗⲟⲩⲥ ⲛⲧⲉⲡⲉⲧⲛϩⲏⲧ ⲉⲧⲉⲧⲛⲣϩⲟⲧⲉ ϩⲏⲧϥ ⲙⲡϫⲟⲉⲓⲥ .
translate Coptic to English	ⲙⲡⲉⲡⲛⲟⲙⲟⲥ ⲅⲁⲣ ϫⲉⲕⲗⲁⲁⲩ ⲉⲃⲟⲗ . ⲡⲉⲓⲇⲉ ⲉϩⲟⲩⲛ ⲛⲧϩⲉⲗⲡⲓⲥ ⲉⲧⲥⲟⲧⲡ . ⲧⲁⲓ ⲉⲃⲟⲗ ϩⲓⲧⲟⲟⲧⲥ ⲉⲛⲛⲁϩⲱⲛ ⲉϩⲟⲩⲛ ⲉⲡⲛⲟⲩⲧⲉ .	(for the law made nothing perfect), and a bringing in of a better hope, through which we draw near to God.
translate Coptic to English	ⲛⲁⲓ ⲉⲣⲉⲧⲁⲛⲟⲙⲓⲁ ϩⲛⲛⲉⲩϭⲓϫ ⲁⲧⲉⲩⲟⲩⲛⲁⲙ ⲙⲟⲩϩ ⲛⲇⲱⲣⲟⲛ	in whose hands are iniquities, and their right hand is filled with bribes.
translate English to Coptic	And they rise early in the morning, and worship the Lord, and they go their way: and Helkana went into his house at Armathaim, and knew his wife Anna; and the Lord remembered her, and she conceived.	ⲁⲩⲧⲱⲟⲩⲛ ⲇⲉ ⲉϩⲧⲟⲟⲩⲉ ⲁⲩⲡⲁϩⲧⲟⲩ ⲁⲩⲟⲩⲱϣⲧ ⲙⲡϫⲟⲉⲓⲥ ⲁⲩⲙⲟⲟϣⲉ ⲉⲧⲉⲩϩⲓⲏ ⲁⲩⲱ ⲉⲛⲕⲁⲛⲁ ⲁϥⲉⲓ ⲉϩⲣⲁⲓ ⲉⲡⲉϥⲏⲓ ⲁⲣⲙⲁⲑⲁⲉⲓⲙ ⲁϥⲥⲟⲩⲛ ⲁⲛⲛⲁ ⲧⲉϥⲥϩⲓⲙⲉ ⲁⲩⲱ ⲡϫⲟⲉⲓⲥ ⲁϥⲉⲣ ⲡⲉⲥⲙⲉⲉⲩⲉ
translate English to Coptic	Fools shall have mischief for their portion; but the prudent shall take fast hold of understanding.	ⲛⲁⲧϩⲏⲧ ⲛⲁⲡⲱϣ ⲉϫⲱⲟⲩ ⲛⲧⲕⲁⲕⲓⲁ ϣⲁⲣⲉⲛⲥⲁⲃⲉ ⲇⲉ ⲁⲙⲁϩⲧⲉ ⲛⲟⲩⲁⲓⲥⲑⲏⲥⲓⲥ
translate Coptic to English	ⲉⲧⲃⲉⲟⲩ ⲙⲡⲉⲕⲣⲡⲱⲃϣ ⲛⲧⲁⲁⲛⲟⲙⲓⲁ ⲁⲩⲱ ⲛⲅⲧⲃⲃⲟ ⲙⲡⲁⲛⲟⲃⲉ ⲧⲉⲛⲟⲩ ⲇⲉ ⲉⲓⲛⲁⲃⲱⲕ ⲉⲡⲕⲁϩ ⲁⲩⲱ ϯⲛⲁⲧⲥⲧⲟⲓ ⲁⲛ ⲉϣⲟⲣⲡⲧ	Why hast thou not forgotten my iniquity, and purged my sin? but now I shall depart to the earth; and in the morning I am no more.
translate Coptic to English	ⲱ ⲡⲣⲱⲙⲉ ⲟⲩ ⲉⲣⲟⲕ ⲡⲉ ⲧⲉϩⲓⲏ ⲛⲕⲏⲙⲉ ⲉⲧⲣⲉⲕⲥⲉⲙⲟⲟⲩ ⲉⲃⲟⲗ ϩⲛⲅⲏⲱⲛ ⲡⲁⲓ ⲉⲧⲧⲏϩ ·	O man, the road to Egypt is not for thee, and it is not for thee to make thyself drink water from this Geon (i. e. Nile) which ;is stirred up (i. e. muddy).
translate Coptic to English	ⲓⲟⲩⲇⲁ ⲛⲉⲕⲥⲛⲏⲩ ⲛⲁⲥⲙⲟⲩ ⲉⲣⲟⲕ ⲛⲉⲕϭⲓϫ ⲛⲁϣⲱⲡⲉ ⲉϫⲛⲧϫⲓⲥⲉ ⲛⲛⲉⲕϫⲁϫⲉ ⲛⲥⲉⲟⲩⲱϣⲧ ⲛⲁⲕ ⲛϭⲓⲛϣⲏⲣⲉ ⲙⲡⲉⲕⲉⲓⲱⲧ	Juda, thy brethren have praised thee, and thy hands shall be on the back of thine enemies; thy father's sons shall do thee reverence.
translate English to Coptic	but is under guardians and stewards until the day appointed by the father.	ⲁⲗⲗⲁ ϥϣⲟⲟⲡ ϩⲁϩⲉⲛⲉⲡⲓⲧⲣⲟⲡⲟⲥ . ⲙⲛϩⲉⲛⲟⲓⲕⲟⲛⲟⲙⲟⲥ ϣⲁⲧⲉ ⲡⲣⲟⲑⲉⲥⲙⲓⲁ ⲙⲡⲉⲓⲱⲧ
translate Coptic to English	ⲥϩⲁⲓ ϭⲉ ⲛⲛⲉⲛⲧⲁⲕⲛⲁⲩ ⲉⲣⲟⲟⲩ ⲙⲛⲛⲉⲧϣⲟⲟⲡ ⲁⲩⲱ ⲛⲉⲧⲛⲁϣⲱⲡⲉ ⲙⲛⲛⲥⲁⲛⲁⲓ .	Write therefore the things which you have seen, and the things which are, and the things which will happen hereafter;
translate Coptic to English	ϫⲉⲁϫⲉⲟⲩϣⲁϫⲉ ⲛⲁⲓ ⲛⲧⲁⲕⲁⲁⲕ	Speak one word into me, and I will release thee, O thou unholy exile!
translate Coptic to English	ⲧⲛⲥⲟⲟⲩⲛ ⲅⲁⲣ ϫⲉⲛⲧⲣⲭⲣⲉⲓⲁ ⲁⲛ ⲙⲡⲉⲛⲗⲁⲥ · ⲉⲧϭⲟϫⲃ ⲉⲧⲣⲉⲛϫⲱ ⲉⲣⲟⲕ ⲛϩⲉⲛⲕⲟⲩⲓ ⲛϣⲁϫⲉ ⲛⲉⲅⲕⲱⲙⲓⲟⲛ · ⲉⲃⲟⲗ ϫⲉⲉⲣⲉⲡⲉⲕⲡⲟⲗⲩⲧⲉⲩⲙⲁ · ϩⲛⲙⲡⲏⲩⲉ · ⲕⲁⲧⲁⲡϣⲁϫⲉ ⲙⲡⲗⲁⲥ · ⲙⲡⲉⲥϯⲛⲟⲩϥⲉ ⲡⲁⲩⲗⲟⲥ ϫⲉⲁⲛⲟⲛ ⲇⲉ · ⲉⲣⲉⲡⲉⲛⲡⲟⲗⲩⲧⲉⲩⲉ ⲙⲁϩ ⲛⲙⲡⲏⲩⲉ · ⲡⲙⲁ ⲉⲧⲛϭⲱϣⲧ ⲉⲃⲟⲗ ϩⲏⲧϥ ⁛	For we know well that thou hast no need of our feeble tongue to utter these few words of encomium, because thy citizenship is in the heavens, according to the words of the tongue of sweet odour, that is to say, Paul, (who said), 'As for us, our citizenship is in heaven, the place for which we wait'.
translate Coptic to English	ⲉⲧⲃⲉⲡⲁⲓ ⲙⲛⲧⲕϣⲁϫⲉ ⲙⲙⲁⲩ ⲉϫⲱ ⲱ ⲡⲣⲱⲙⲉ ⲟⲩⲟⲛ ⲛⲓⲙ ⲉⲧⲕⲕⲣⲓⲛⲉ ϩⲙⲡϩⲁⲡ ⲅⲁⲣ ⲉⲕⲕⲣⲓⲛⲉ ⲛⲕⲉⲟⲩⲁ ⲛϩⲏⲧϥ ⲕϭⲁⲓⲟ ⲙⲙⲟⲕ ⲟⲩⲁⲁⲕ ⲕⲉⲓⲣⲉ ⲅⲁⲣ ϩⲱⲱⲕ ⲙⲙⲟⲟⲩ ⲡⲉⲧⲕⲕⲣⲓⲛⲉ .	Therefore you are without excuse, O man, whoever you are who judge. For in that which you judge another, you condemn yourself. For you who judge practice the same things.
translate Coptic to English	ⲁⲛⲟⲕ ϭⲉ ⲛⲉⲁⲓⲕⲁⲁⲥ ϩⲁⲉⲓⲁⲧ ⲡⲉ ⲉϯ ⲟⲩⲃⲉ ⲡⲣⲁⲛ ⲛⲓⲏⲥⲟⲩⲥ ⲡⲉⲭⲣⲓⲥⲧⲟⲥ ⲡⲛⲁⲍⲱⲣⲁⲓⲟⲥ ⲉⲡⲉϩⲟⲩⲟ .	'I myself most certainly thought that I ought to do many things contrary to the name of Jesus of Nazareth.
translate English to Coptic	And a man shall say, Verily then there is a reward for the righteous: verily there is a God that judges them in the earth.	ⲁⲩⲱ ⲡⲣⲱⲙⲉ ⲛⲁϫⲟⲟⲥ ϫⲉⲉⲓⲉⲟⲩⲛⲧⲉ ⲡⲇⲓⲕⲁⲓⲟⲥ ⲕⲁⲣⲡⲟⲥ ⲉⲓⲉ ⲡⲛⲟⲩⲧⲉ ϣⲟⲟⲡ ⲡⲉⲧⲕⲣⲓⲛⲉ ⲙⲙⲟⲟⲩ ϩⲙⲡⲕⲁϩ
translate Coptic to English	ⲛⲉⲩⲛⲟⲩⲣⲱⲙⲉ ⲇⲉ ⲉⲟⲩⲉⲃⲟⲗ ⲡⲉ ϩⲛⲥⲁⲣⲁⲁ ⲉⲃⲟⲗ ϩⲛⲧⲉⲫⲩⲗⲏ ⲛⲇⲁⲛ ⲉⲡⲉϥⲣⲁⲛ ⲡⲉ ⲙⲁⲛⲱⲉ ⲁⲩⲱ ⲧⲉϥⲥϩⲓⲙⲉ ⲛⲉⲩⲁϭⲣⲏⲛ ⲧⲉ ⲉⲙⲡⲥⲙⲓⲥⲉ	And there was a man of Saraa, of the family of the kindred of Dan, and his name was Manoe, and his wife was barren, and bore not.
translate English to Coptic	For the feet of folly lead those who deal with her down to the grave with death; and her steps are not established.	ϩⲣⲁⲓ ⲅⲁⲣ ϩⲛⲧⲉⲥⲙⲑⲛⲧⲁⲧϩⲏⲧ ⲉⲣⲉⲛⲉⲥⲟⲩⲉⲣⲏⲧⲉ ϫⲓ ⲉⲡⲉⲥⲏⲧ ⲉⲛⲉⲧⲛⲁⲭⲣⲱ ⲙⲙⲟⲥ ⲙⲡⲙⲟⲩ ⲉⲁⲙⲛⲧⲉ ⲛⲉⲥϭⲟⲡ ⲇⲉ ⲧⲁϫⲣⲏⲩ ⲁⲛ
translate Coptic to English	ϣⲁⲧⲛ ⲛⲉⲧⲛⲁⲣϩⲧⲏⲩ ⲛⲧⲁϥϯ ⲛⲁⲩ ⲛⲧⲉϩⲓⲏ ⲛⲕⲟⲧⲟⲩ ⲁⲩⲱ ⲁϥⲥⲉⲡⲥ ⲛⲉⲛⲧⲁⲩⲕⲱ ⲛⲥⲱⲟⲩ ⲛⲧϩⲩⲡⲟⲙⲟⲛⲏ	But unto them that repent, he granted them return, and comforted those that failed in patience.
translate Coptic to English	ⲡⲁⲓ ⲛⲧⲁϩⲟⲓⲛⲉ ⲧⲁⲁϥ ϩⲓⲱⲟⲩ . ⲁⲩⲣϣⲙⲙⲟ ⲉⲧⲡⲓⲥⲧⲓⲥ	which some professing have erred concerning the faith. Grace be with you. Amen.
translate Coptic to English	ⲁⲓⲱϩⲁⲛⲛⲏⲥ ⲇⲉ ⲟⲩⲱϣⲃ ⲉϥϫⲱ ⲙⲙⲟⲥ ⲟⲩⲟⲛ ⲛⲓⲙ ϫⲉⲁⲛⲟⲕ ⲙⲉⲛ ⲉⲓⲃⲁⲡⲧⲓⲍⲉ ⲙⲙⲱⲧⲛ ϩⲛⲟⲩⲙⲟⲟⲩ ϥⲛⲏⲩ ⲇⲉ ⲛϭⲓⲡⲉⲧϫⲟⲟⲣ ⲉⲣⲟⲓ ⲡⲁⲓ ⲛϯⲙⲡϣⲁ ⲁⲛ ⲛⲃⲱⲗ ⲉⲃⲟⲗ ⲙⲡⲙⲟⲩⲥ ⲙⲡⲉϥⲧⲟⲟⲩⲉ ⲛⲧⲟϥ ⲡⲉⲧⲛⲁⲃⲁⲡⲧⲓⲍⲉ ⲙⲙⲱⲧⲛ ϩⲛⲟⲩⲡⲛⲉⲩⲙⲁ ⲉϥⲟⲩⲁⲁⲃ ⲛⲙⲟⲩⲕⲱϩⲧ .	John answered them all, 'I indeed baptize you with water, but he comes who is mightier than I, the latchet of whose sandals I am not worthy to loosen. He will baptize you in the Holy Spirit and fire,
translate English to Coptic	When the seven thunders sounded, I was about to write; but I heard a voice from the sky saying, 'Seal up the things which the seven thunders said, and don't write them.'	ⲁⲩⲱ ⲛⲧⲉⲣⲟⲩϣⲁϫⲉ ⲛϭⲓⲧⲥⲁϣϥⲉ ⲛϩⲣⲟⲩⲃⲃⲁⲓ ϩⲛⲛⲉⲩⲁⲥⲡⲉ . ⲁⲓⲉⲓ ⲇⲉ ⲉⲓⲛⲁⲥⲉϩ ⲛⲉ ⲛⲧⲁⲩϫⲟⲟⲩ ⲛϭⲓⲧⲥⲁϣϥⲉ ⲛϩⲣⲟⲩⲃⲃⲁⲓ ⲁⲓⲥⲱⲧⲙ ⲉⲩⲥⲙⲏ ⲉⲃⲟⲗ ϩⲛⲧⲡⲉ ⲉⲥϫⲱ ⲙⲙⲟⲥ ϫⲉⲧⲱⲱⲃⲉ ⲉⲣⲛⲛⲉⲛⲧⲁⲩϫⲟⲟⲩ ⲛϭⲓⲛⲉϩⲣⲟⲩⲃⲃⲁⲓ ⲛⲅⲧⲙⲥⲁϩⲟⲩ .
translate Coptic to English	ⲁⲡⲕⲁϩ ⲟⲩⲱⲛ ⲁϥⲟⲩⲱⲙⲕ ⲛⲇⲁⲑⲁⲛ ⲁϥϩⲱⲃⲥ ⲛⲧⲥⲩⲛⲁⲅⲱⲅⲏ ⲛⲁⲃⲓⲣⲱⲛ	The earth opened and swallowed up Dathan, and closed upon the congregation of Abiron.
translate Coptic to English	ⲁⲓⲥⲃⲧⲱⲧⲧ ⲙⲡⲓϣⲧⲟⲣⲧⲣ ⲉϩⲁⲣⲉϩ ⲉⲛⲉⲕⲉⲛⲧⲟⲗⲏ	I thought on thy ways, and turned my feet to thy testimonies.
translate Coptic to English	ⲁϥϫⲓⲧⲟⲩ ⲉϩⲟⲩⲛ ⲉⲡⲉϥⲧⲟⲟⲩ ⲉⲧⲟⲩⲁⲁⲃ ⲡⲉⲓⲧⲟⲟⲩ ⲛⲧⲁⲧⲉϥⲟⲩⲛⲁⲙ ϫⲡⲟϥ ⲛⲁⲥ	And he brought them in to the mountain of his sanctuary, this mountain which his right hand had purchased.
translate Coptic to English	ⲉϥϩⲁⲣⲉϩ ⲛⲁϥ ⲉⲧⲙⲛⲧⲣⲣⲟ ⲛⲙⲡⲏⲩⲉ ·	and he kept himself for the kingdom that is in the heavens.
translate English to Coptic	Let us therefore go out to him outside of the camp, bearing his reproach.	ⲙⲁⲣⲛⲃⲱⲕ ϭⲉ ⲉⲃⲟⲗ ϣⲁⲣⲟϥ ⲡⲃⲟⲗ ⲛⲧⲡⲁⲣⲉⲙⲃⲟⲗⲏ ⲉⲛϥⲓ ϩⲁⲡⲉϥⲛⲟϭⲛⲉϭ .
translate Coptic to English	ⲛⲛⲉⲕⲟⲩⲱϣⲧ ⲛⲁⲩ ⲟⲩⲇⲉ ⲛⲛⲉⲕϣⲙϣⲉ ⲛⲁⲩ ⲁⲛⲟⲕ ⲅⲁⲣ ⲡⲉ ⲡϫⲟⲉⲓⲥ ⲡⲉⲕⲛⲟⲩⲧⲉ ⲟⲩⲛⲟⲩⲧⲉ ⲛⲣⲉϥⲕⲱϩ ⲉⲧⲧⲱⲱⲃⲉ ⲛⲛⲛⲟⲃⲉ ⲛⲛⲉⲓⲟⲧⲉ ⲉϩⲣⲁⲓ ⲉϫⲛⲛϣⲏⲣⲉ ϣⲁϩⲣⲁⲓ ⲉⲡⲙⲉϩϣⲟⲙⲧ ⲙⲛⲡⲙⲉϩϥⲧⲟⲟⲩ ⲛϫⲱⲙ ⲛⲛⲉⲧⲙⲟⲥⲧⲉ ⲙⲙⲟⲓ	Thou shalt not bow down to them, nor serve them; for I am the Lord thy God, a jealous God, recompensing the sins of the fathers upon the children, to the third and fourth generation to them that hate me,
translate Coptic to English	ⲛϣⲁϫⲉ ⲙⲡϫⲟⲉⲓⲥ ϩⲉⲛϣⲁϫⲉ ⲉⲩⲟⲩⲁⲁⲃ ⲛⲉ ⲟⲩϩⲁⲧ ⲉϥⲡⲏⲥⲉ ⲉϥⲥⲟⲧⲡ ⲉⲁⲩⲧⲃⲃⲟϥ ϩⲙⲡⲕⲁϩ ⲛⲥⲁϣϥ ⲛⲥⲟⲡ	Thou, O Lord, shalt keep us, and shalt preserve us, from this generation, and for ever.
translate Coptic to English	ⲛⲧⲱⲧⲛ ⲛϣⲏⲣⲉ ⲙⲡϫⲟⲉⲓⲥ ⲡⲉⲧⲉⲛⲛⲟⲩⲧⲉ ⲛⲛⲉⲧⲉⲛⲉⲣϣⲟⲩⲉⲓⲧ ⲟⲩⲇⲉ ⲛⲛⲉⲕⲟⲩⲉϩ ⲃⲱ ⲉϫⲛⲟⲩⲣⲉϥⲙⲟⲟⲩⲧ	Ye are the children of the Lord your God: ye shall not make any baldness between you eyes for the dead.
