Coptic,English
ϯⲥⲟⲡⲥ ⲇⲉ ⲉⲧⲣⲁϣⲱⲡⲉ ⲉⲓⲧⲏⲕ ⲛϩⲏⲧ ⲛϯϩⲁⲧⲉ ⲧⲏⲩⲧⲛ ⲁⲛ . ϩⲙⲡⲛⲁϩⲧⲉ ⲉϯⲙⲉⲉⲩⲉ ϫⲉⲧⲉⲧⲛⲧⲟⲗⲙⲁ ⲉϫⲛϩⲟⲓⲛⲉ . ⲛⲁⲓ ⲉⲧⲙⲉⲉⲩⲉ ⲉⲣⲟⲛ ϩⲱⲥ ⲉⲛⲙⲟⲟϣⲉ ⲕⲁⲧⲁⲥⲁⲣⲝ .,"Yes, I beg you that I may not, when present, show courage with the confidence with which I intend to be bold against some, who consider us to be walking according to the flesh."
ⲡϫⲟⲉⲓⲥ ⲡⲛⲟⲩⲧⲉ ⲛⲛϭⲟⲙ ⲛⲁⲓⲁⲧϥ ⲙⲡⲣⲱⲙⲉ ⲉⲧⲛⲁϩⲉⲗⲡⲓⲍⲉ ⲉⲣⲟⲕ,"O Lord of hosts, blessed is the man that trusts in thee."
ⲙⲛϯ ⲛⲁⲧϩⲏⲧ ⲛⲁⲣⲛⲟϥⲣⲉ ⲛⲁⲕ ϩⲁϩ ⲅⲁⲣ ⲛⲉ ⲛⲉϥⲃⲁⲗ ⲉⲡⲙⲁ ⲛⲟⲩⲁ,The gift of a fool shall do thee no good when thou hast it; neither yet of the envious for his necessity: for he looketh to receive many things for one.
ⲧⲁⲓ ⲧⲉ ⲧϩⲉ ⲉⲧⲉⲣⲉⲡϫⲟⲉⲓⲥ ϫⲱ ⲙⲙⲟⲥ ⲙⲡⲉⲓⲗⲁⲟⲥ ϫⲉⲁⲩⲙⲉⲣⲉ ⲕⲓⲙ ⲛⲛⲉⲩⲟⲩⲉⲣⲏⲧⲉ ⲙⲡⲟⲩϯⲥⲟ ⲙⲡⲉⲡⲛⲟⲩⲧⲉ ⲧⲱⲧ ⲛϩⲏⲧ ϩⲣⲁⲓ ⲛϩⲏⲧⲟⲩ ⲧⲉⲛⲟⲩ ϭⲉ ϥⲛⲁⲣ ⲡⲙⲉⲉⲩⲉ ⲛⲛⲉⲩϫⲓⲛϭⲟⲛⲥ,"Thus saith the Lord to this people, They have loved to wander, and they have not spared, therefore God has not prospered them; now will he remember their iniquity."
ⲁⲓⲱϣ ⲉϩⲣⲁⲓ ⲟⲩⲃⲉ ⲡⲉⲕⲣⲁⲛ ⲡϫⲟⲉⲓⲥ ⲉⲃⲟⲗ ϩⲛⲟⲩϣⲏⲓ ⲙⲡⲉⲥⲏⲧ,"KOPH. I called upon thy name, O Lord, out of the lowest dungeon."
ⲉⲛⲥⲉϩⲉⲡ ⲗⲁⲁⲩ ⲁⲛ . ⲁⲗⲗⲁ ⲉⲩⲟⲩⲱⲛϩ ⲉⲃⲟⲗ ⲙⲡⲓⲥⲧⲓⲥ ⲛⲓⲙ ⲉⲛⲁⲛⲟⲩϥ . ϫⲉⲕⲁⲁⲥ ⲉⲩⲉⲕⲟⲥⲙⲉⲓ ⲛⲧⲉⲥⲃⲱ ⲙⲡⲉⲛⲥⲱⲧⲏⲣ ⲛⲛⲟⲩⲧⲉ ϩⲛϩⲱⲃ ⲛⲓⲙ .,"not stealing, but showing all good fidelity; that they may adorn the doctrine of God, our Savior, in all things."
ⲥⲓⲙⲱⲛ ⲡⲉⲧⲣⲟⲥ ⲡϩⲙϩⲁⲗ ⲁⲩⲱ ⲡⲁⲡⲟⲥⲧⲟⲗⲟⲥ ⲛⲓⲏⲥⲟⲩⲥ ⲡⲉⲭⲣⲓⲥⲧⲟⲥ ⲉϥⲥϩⲁⲓ ⲛⲛⲉⲛⲧⲁⲩ ϫⲓ ⲛⲧⲡⲓⲥⲧⲓⲥ ϩⲙⲡⲉⲓⲧⲁⲉⲓⲟ ⲛⲛⲟⲩⲱⲧ ⲛⲧⲉⲛϩⲉ ϩⲛⲧⲇⲓⲕⲁⲓⲟⲥⲩⲛⲏ ⲙⲡⲉⲛϫⲟⲉⲓⲥ ⲓⲏⲥⲟⲩⲥ ⲡⲉⲭⲣⲓⲥⲧⲟⲥ ⲡⲉⲛⲥⲱⲧⲏⲣ .,"Simon Peter, a servant and apostle of Jesus Christ, to those who have obtained a like precious faith with us in the righteousness of our God and Savior, Jesus Christ:"
ⲙⲁⲣⲉⲛⲉⲕⲃⲁⲗ ϣⲱⲡⲉ ⲉⲩϭⲱϣⲧ ⲉⲡⲉⲥⲏⲧ ⲙⲁⲣⲉⲡⲉⲕϩⲏⲧ ϩⲱⲱϥ ϣⲱⲡⲉ ϩⲙⲡϫⲓⲥⲉ ⲛⲙⲡⲏⲩⲉ ·,"Let thine eyes look downwards upon the ground, but let thy heart be in the height of the heavens."
ⲧⲁⲓ ⲉⲧⲟⲩⲛⲁⲧⲁϩⲟⲥ ⲉⲣⲁⲧⲥ ⲉⲩⲃⲏⲙⲁ ⲉϥϩⲁϩⲟⲧⲉ,"and it is the soul which they will place before the Awful Throne, and make to defend itself for all that it hath done."
ⲱ ⲡⲧⲁⲗⲉⲡⲱⲣⲟⲥ ⲙⲡⲟⲣⲛⲉⲓⲁ ⲉⲧⲟϣ ⲛⲁⲓ ⲉⲧⲟ ⲛⲟⲩⲁ ⲙⲟⲟⲙⲉ · ⲉⲧⲉⲕⲯⲩⲭⲏ · ⲛⲉⲡⲓⲑⲩⲙⲓⲁ ⲛⲛⲃⲁⲗ ·,"O wretched man, thy many fornications, which were the disease (?) of thy soul, and the lusts of the eye,"
ϣⲁⲣⲉⲟⲩⲣⲱⲙⲉ ⲛⲣⲉϥϭⲱⲛⲧ ⲧⲟⲩⲛⲉⲥⲟⲩϯⲧⲱⲛ ϣⲁⲣⲉⲡⲣⲱⲙⲉ ⲇⲉ ⲛϩⲁⲕ ⲑⲙⲥⲉⲡⲛⲟⲃⲉ,"A furious man stirs up strife, and a passionate man digs up sin."
ⲥⲱⲧⲙ ⲇⲉ ⲟⲛ ⲉϯⲕⲉⲛⲟϭ ⲛϣⲡⲏⲣⲉ ⲛⲧⲁⲥϣⲱⲡⲉ ⲉⲃⲟⲗ ϩⲓⲧⲟⲟⲧϥ ⲙⲡⲡⲉⲧⲟⲩⲁⲁⲃ ⲁⲡⲁ ⲡⲉⲥⲩⲛⲑⲓⲟⲥ ⲉϥⲟ ⲙⲙⲟⲛⲁⲭⲟⲥ ⲙⲡⲁⲧϥⲣⲉⲡⲓⲥⲕⲟⲡⲟⲥ,"Hearken moreover to the account of another great and wonderful thing which took place through the holy man Apa Pisentius, when he was a monk, and before he became a bishop."
ⲁⲩⲱ ⲉϣϫⲉ ⲁⲛⲟⲕ ⲉⲓⲛⲟⲩϫⲉ ⲉⲃⲟⲗ ⲛⲛⲇⲁⲓⲙⲱⲛⲓⲟⲛ ϩⲛⲃⲉⲉⲗⲍⲉⲃⲟⲩⲗ ⲉⲉⲓⲉⲛⲉⲧⲛϣⲏⲣⲉ ⲉⲩⲛⲟⲩϫⲉ ⲉⲃⲟⲗ ϩⲛⲛⲓⲙ . ⲉⲧⲃⲉⲡⲁⲓ ⲥⲉⲛⲁϣⲱⲡⲉ ⲛⲏⲧⲛ ⲛⲣⲉϥϯϩⲁⲡ .,"If I by Beelzebul cast out demons, by whom do your children cast them out? Therefore they will be your judges."
ⲁⲩⲱ ⲉⲧⲉⲧⲛⲉⲙⲉⲣⲉ ⲡⲉⲡⲣⲟⲥⲏⲗⲩⲧⲟⲥ ϫⲉⲛⲧⲱⲧⲛ ⲅⲁⲣ ϩⲱⲧⲧⲏⲩⲧⲛ ⲛⲉⲧⲉⲧⲛⲟ ⲛⲡⲣⲟⲥⲏⲗⲩⲧⲟⲥ ⲡⲉ ϩⲛⲡⲕⲁϩ ⲛⲕⲏⲙⲉ,And ye shall love the stranger; for ye were strangers in the land of Egypt.
ⲛⲧⲉⲣⲉⲩϫⲉⲣⲉⲩ ϣⲁϩ ⲇⲉ ⲉⲣⲟⲟⲩ ⲛⲧⲙⲏⲧⲉ ⲛⲧⲁⲩⲗⲏ ⲁⲩϩⲙⲟⲟⲥ ⲁⲡⲉⲧⲣⲟⲥ ϩⲙⲟⲟⲥ ⲛⲧⲉⲩⲙⲏⲧⲉ .,"When they had kindled a fire in the middle of the courtyard, and had sat down together, Peter sat among them."
ⲁⲩⲱ ⲛⲉⲧⲟⲩⲏϩ ϩⲓϫⲙⲡⲕⲁϩ ⲥⲉⲛⲁⲣⲁϣⲉ ⲙⲙⲟⲟⲩ ⲛⲥⲉⲟⲩⲛⲟϥ ⲛⲥⲉϫⲟⲟⲩ ⲛϩⲉⲏⲇⲱⲣⲟⲛ ⲛⲛⲉⲩⲉⲣⲏⲩ ϫⲉⲡⲓⲡⲣⲟⲫⲏⲧⲏⲥ ⲥⲛⲁⲩ ⲁⲩⲃⲁⲥⲁⲛⲓⲍⲉ ⲛⲛⲉⲧⲟⲩⲏϩ ϩⲓϫⲙⲡⲕⲁϩ .,"Those who dwell on the earth rejoice over them, and they will be glad. They will give gifts to one another, because these two prophets tormented those who dwell on the earth."
ⲁⲗⲗⲁ ⲡϫⲟⲉⲓⲥ ⲥⲁⲃⲁⲱⲑ ⲛⲁⲧⲛⲛⲟⲟⲩ ⲛⲟⲩⲥⲱϣ ⲉⲡⲉⲕⲧⲁⲉⲓⲟ ⲁⲩⲱ ⲟⲩⲛ ⲟⲩⲕⲱϩⲧ ⲉϥⲙⲟⲩϩ ⲛⲁⲙⲟⲩϩ ϩⲙⲡⲉⲕⲉⲟⲟⲩ,"but the Lord of hosts shall send dishonour upon thine honour, and burning fire shall be kindled upon thy glory."
ⲥⲁϩⲉ ⲧⲏⲩⲧⲛ ⲉⲃⲟⲗ ⲛϩⲱⲃ ⲛⲓⲙ ⲉⲧϩⲟⲟⲩ .,Abstain from every form of evil.
ⲁⲡⲁⲅⲅⲉⲗⲟⲥ ⲇⲉ ⲙⲡϫⲟⲉⲓⲥ ⲟⲩⲱⲛϩ ⲛⲁϥ ⲉⲃⲟⲗ ⲉϥⲁϩⲉⲣⲁⲧϥ ⲛⲥⲁⲟⲩⲛⲁⲙ ⲙⲡⲉⲑⲩⲥⲓⲁⲥⲧⲏ ⲣⲓⲟⲛ ⲙⲡϣⲟⲩϩⲏⲛⲉ .,"An angel of the Lord appeared to him, standing on the right side of the altar of incense."
ⲛⲧⲟⲥ ⲇⲉ ⲙⲡⲉⲥⲟⲩⲱϣ ⲉⲃⲱⲕ ϣⲁⲣⲟϥ ·,But she did not wish to go to John.
ⲁⲩⲱ ⲁϥⲙⲟⲩ ⲛϭⲓⲁⲃⲓⲙⲉⲗⲉⲭ ⲡϩⲁⲓ ⲛⲛⲟⲉⲙⲓⲛ ⲁⲥϣⲱϫⲡ ⲇⲉ ⲛⲧⲟⲥ ⲙⲛⲡⲉⲥϣⲏⲣⲉ ⲥⲛⲁⲩ,"And Elimelech the husband of Noemin died; and she was left, and her two sons."
ⲛⲧⲉⲟⲩⲛⲁ ϣⲱⲡⲉ ⲛⲁⲛ ⲉⲛϣⲁⲛϯ ϩⲧⲏⲛ ⲉⲉⲓⲣⲉ ⲛⲛⲉⲓⲟⲩⲉϩ ⲥⲁϩⲛⲉ ⲧⲏⲣⲟⲩ ⲙⲡⲉⲙⲧⲟ ⲉⲃⲟⲗ ⲙⲡϫⲟⲉⲓⲥ ⲡⲉⲛⲛⲟⲩⲧⲉ ⲕⲁⲧⲁⲧϩⲉ ⲉⲛⲧⲁⲡϫⲟⲉⲓⲥ ϩⲱⲛ ⲉⲧⲟⲟⲧⲛ,"And there shall be mercy to us, if we take heed to keep all these commands before the Lord our God, as he has commanded us."
ⲁⲩⲱ ⲥⲉⲛⲁⲕⲱⲧ ⲛⲙⲙⲁⲛϫⲁⲓⲉ ϣⲁⲉⲛⲉϩ ⲛⲉⲛⲧⲁⲩϣⲱϥ ⲛϣⲟⲣⲡ ⲥⲉⲛⲁⲧⲱⲟⲩⲛ ⲛⲥⲉⲣ ⲙⲡⲟⲗⲓⲥ ⲛⲃⲣⲣⲉ ⲉⲧⲟ ⲛϫⲁⲓⲉ ⲁⲩⲱ ⲛⲉⲧϣⲏϥ ϣⲁϩⲉⲛϫⲱⲙ ⲛϫⲱⲙ,"And they shall build the old waste places, they shall raise up those that were before made desolate, and shall renew the desert cities, even those that had been desolate for many generations."
ⲡϫⲛⲧϩⲁϩ ⲡⲉ ⲡⲉⲕⲗⲟⲙ ⲛⲛϩⲗⲗⲟ ⲁⲩⲱ ⲡⲉⲩϣⲟⲩϣⲟⲩ ⲡⲉ ⲧϩⲟⲧⲉ ⲙⲡϫⲟⲉⲓⲥ,"Much experience is the crown of old men, and the fear of God is their glory."
ϫⲉⲣⲱⲙⲉ ⲛⲓⲙ ⲉϥⲛⲁⲟⲩⲱⲙ ⲛϥⲥⲱ ⲛϥⲛⲁⲩ ⲉⲩⲁⲅⲁⲑⲟⲛ ϩⲙⲡⲉϥϩⲓⲥⲉ ⲧⲏⲣϥ ⲟⲩϯ ⲛⲁϥ ⲡⲉ ⲛⲧⲙⲡⲛⲟⲩⲧⲉ,"Also in the case of every man who shall eat and drink, and see good in all his labour, this is a gift of God."
ⲟⲩⲛⲟϭ ⲛⲣⲁϣⲉ ⲁϥϣⲱⲡⲉ ϩⲛⲧⲡⲟⲗⲓⲥ ⲉⲧⲙⲙⲁⲩ .,There was great joy in that city.
ⲉϣⲱⲡⲉ ⲇⲉ ⲉϥϣⲁⲛⲧⲙⲣϩⲛⲁϥ ⲁⲩⲱ ⲛϥⲧⲙⲟⲩⲱϣ ⲛϭⲓⲡⲉⲥⲉⲓⲱⲧ ⲉⲧⲁⲁⲥ ⲛⲁϥ ⲛⲥϩⲓⲙⲉ ⲉϥⲉϯ ⲛⲟⲩϩⲁⲧ ⲙⲡⲉⲥⲉⲓⲱⲧ ⲉⲡϣⲁⲩ ⲛⲧⲉϭⲣⲏϭⲉ ⲛⲙⲡⲁⲣⲑⲉⲛⲟⲥ,"And if any one deceive a virgin that is not betrothed, and lie with her, he shall surely endow her for a wife to himself."
ⲉϥϫⲱ ⲙⲙⲟⲥ ϫⲉⲉⲓⲥⲙⲟⲩ ϯⲛⲁⲥⲙⲟⲩ ⲉⲣⲟⲕ . ⲁⲩⲱ ⲉⲉⲓⲧⲁϣⲟ ϯⲛⲁⲧⲁϣⲟⲕ .,"saying, 'Surely blessing I will bless you, and multiplying I will multiply you.'"
ϣⲁⲣⲉⲡⲁⲧϩⲏⲧ ϫⲉⲧⲉϥⲟⲣⲅⲏ ⲙⲙⲏⲛⲉ ϣⲁⲣⲉⲡⲥⲁⲃⲉ ⲇⲉ ϩⲱⲡ ⲑⲙⲡⲉϥⲥⲱϣ,A fool declares his wrath the same day; but a prudent man hides his own disgrace.
ⲛⲧⲟⲟⲩ ⲛⲉ ϩⲉⲛⲉⲉⲃⲟⲗ ϩⲙⲡⲕⲟⲥⲙⲟⲥ ⲛⲉ ⲉⲧⲃⲉⲡⲁⲓ ⲉⲩϣⲁϫⲉ ⲉⲃⲟⲗ ϩⲙⲡⲕⲟⲥⲙⲟⲥ ⲁⲩⲱ ⲡⲕⲟⲥⲙⲟⲥ ⲥⲱⲧⲙ ⲉⲣⲟⲟⲩ,"They are of the world. Therefore they speak of the world, and the world hears them."
ⲛⲉⲧϩⲉϫϩⲱϫ ⲙⲙⲛϭⲟⲙ ⲙⲙⲟⲛ ⲉⲙⲓϣⲉ ⲁⲛⲟⲛ ⲇⲉ ⲧⲛϭⲟⲟⲃ ⲉⲧⲣⲉⲛⲥⲱⲟⲩϩ ⲉϩⲟⲩⲛ,"ye that are distressed; we cannot fight, but we are ourselves too weak for you to be gathered."
ⲁϥⲟⲩⲱϣⲃ ⲉϥϫⲱ ⲙⲙⲟⲥ ⲛⲛⲉϩⲙϩⲁⲗ ⲛⲇⲁⲩⲉⲓⲇ ϫⲉⲛⲓⲙ ⲡⲉ ⲇⲁⲩⲉⲓⲇ ⲁⲩⲱ ⲛⲓⲙ ⲡⲉ ⲡϣⲏⲣⲉ ⲛⲓⲉⲥⲥⲁⲓ ⲙⲡϩⲟⲟⲩ ⲛⲧⲁⲛϩⲙϩⲁⲗ ⲁϣⲁⲓ ⲉⲡⲏⲧ ⲡⲟⲩⲁ ⲡⲟⲩⲁ ⲙⲙⲟⲟⲩ ϩⲁⲡϩⲟ ⲙⲡⲉⲩϫⲟⲉⲓⲥ,"And Nabal sprang up, and answered the servants of David, and said, Who is David? and who is the son of Jessae? Now-a-days there is abundance of servants who depart every one from his master."
ⲁⲓϫⲛⲟⲩϥ ϫⲉⲁⲣⲁ ⲧⲁⲣⲭⲏ · ⲛⲧⲁⲕⲉⲓ ⲉⲡⲉⲓⲙⲁ ⲁⲕϩⲓⲥⲉ ⲧⲱⲛⲟⲩ ·,"And I asked him, 'At first when thou didst come to this place, didst thou suffer greatly?'"
ⲁⲩⲙⲟⲣϥ ⲁⲩⲱ ⲁⲩⲛⲧϥ ϣⲁⲁⲛⲛⲁⲥ ⲛϣⲟⲣⲡ . ⲛⲉ ⲡϣⲟⲙⲛⲧ ⲇⲉ ⲡⲉ ⲛⲕⲁⲓⲫⲁⲥ ⲡⲁⲣⲭⲓⲉⲣⲉⲩⲥ ⲛⲧⲉⲣⲟⲙⲡⲉ ⲉⲧⲙⲙⲁⲩ,"and led him to Annas first, for he was father-in-law to Caiaphas, who was high priest that year."
ⲙⲛⲡϩⲟⲗⲟⲕⲁⲩⲧⲱⲙⲁ ⲛⲛⲥⲁⲃⲃⲁⲧⲟⲛ ϩⲣⲁⲓ ϩⲛⲛⲥⲁⲃⲃⲁⲧⲱⲛ ϩⲓϫⲙⲡⲉϭⲗⲓⲗ ⲛⲟⲩⲟⲉⲓϣ ⲛⲓⲙ ⲙⲛⲧⲉϥⲥⲡⲟⲛⲇⲏ,"It is a whole-burnt-offering of the sabbaths on the sabbath days, besides the continued whole-burnt-offering, and its drink offering."
ⲉⲓⲙⲉ ⲉⲙⲡⲁⲧⲕϣⲁϫⲉ ϫⲓⲡⲁϩⲣⲉ ⲉⲙⲡⲁⲧⲕϣⲱⲡⲉ,"Learn before thou speak, and use physick or ever thou be sick."
ⲉⲧⲃⲉⲡⲁⲓ ⲁⲧⲉⲩⲙⲛⲧϫⲁⲥⲓϩⲏⲧ ϯϭⲟⲙ ⲛⲁⲩ ⲁⲩϭⲟⲟⲗⲟⲩ ⲙⲡⲉⲩϫⲓⲛϭⲟⲛⲥ ⲙⲛⲧⲉⲩⲙⲛⲧϣⲁϥⲧⲉ,Therefore pride has possessed them; they have clothed themselves with their injustice and ungodliness.
ⲁⲩⲱ ⲧⲡⲟⲗⲓⲥ ⲁⲩϣⲱϥⲉ ϩⲛⲟⲩⲕⲣⲱⲙ ⲙⲛⲛⲉⲧⲛϩⲏⲧⲥ ⲧⲏⲣⲟⲩ ϣⲁⲧⲛⲡϩⲁⲧ ⲙⲛⲡⲛⲟⲩⲃ ⲁⲩⲱ ϩⲟⲙⲛⲧ ⲛⲓⲙ ϩⲓⲃⲉⲛⲓⲡⲉ ⲛⲓⲙ ⲁⲩⲧⲁⲁⲩ ⲉⲧⲣⲉⲩⲉⲛⲧⲟⲩ ⲉϩⲟⲩⲛ ⲉⲡⲁϩⲟ ⲙⲡϫⲟⲉⲓⲥ,"And the city was burnt with fire with all things that were in it; only of the silver, and gold, and brass, and iron, they gave to be brought into the treasury of the Lord."
ⲛⲛⲉⲕϫⲓ ⲃⲟⲧⲉ ϭⲉ ⲉϩⲟⲩⲛ ⲉⲡⲉⲕⲏⲓ ϫⲉⲛⲛⲉⲕϣⲱⲡⲉ ϭⲉ ⲉⲕⲟ ⲛⲃⲟⲧⲉ ⲛⲧϩⲉ ⲙⲡⲁⲓ ϩⲛⲟⲩⲙⲟⲥⲧⲉ ⲉⲕⲉⲙⲉⲥⲧⲱϥ ⲁⲩⲱ ϩⲛⲟⲩⲃⲟⲧⲉ ⲉⲕⲉⲃⲟⲧϥ ϫⲉϥϫⲁϩⲙ,"And thou shalt not bring an abomination into thine house, so shouldest thou be an accursed thing like it; thou shalt utterly hate it, and altogether abominate it, because it is an accursed thing."
ⲙⲡⲣⲧⲱⲛⲕ ϩⲁⲧϩⲏ ⲛⲟⲩⲣⲉϥⲣⲛⲟⲃⲉ ϫⲉⲕⲁⲁⲥ ⲛⲛⲉϥϩⲙⲟⲟⲥ ⲛⲧϩⲉ ⲛⲟⲩϭⲟⲣϭⲥ ϩⲓⲣⲱⲕ,"Rise not up in anger at the presence of an injurious person, lest he lie in wait to entrap thee in thy words"
ⲁⲩⲱ ⲡⲗⲁⲟⲥ ⲁϥⲧⲁⲁϥ ⲉϩⲣⲁⲓ ⲉⲡⲙⲁ ⲛϯϩⲙⲉϥ ⲛⲉⲃⲓⲱ ⲛⲉⲣⲉ ⲡⲗⲁⲟⲥ ⲇⲉ ⲙⲟⲟϣⲉ ⲉϥϣⲁϫⲉ ⲉⲙⲛⲗⲁⲁⲩ ⲕⲧⲟ ⲛⲧⲉϥϭⲓϫ ⲉϩⲟⲩⲛ ⲉⲧⲉϥⲧⲁⲡⲣⲟ ϫⲉⲡⲗⲁⲟⲥ ⲁϥⲣϩⲟⲧⲉ ⲛϩⲏⲧϥ ⲙⲡⲁⲛⲁϣ ⲙⲡϫⲟⲉⲓⲥ,"And the people went into the place of the bees, and, behold, they continued speaking; and, behold, there was none that put his hand to his mouth, for the people feared the oath of the Lord."
ⲉϣⲱⲡⲉ ⲇⲉ ⲉⲧⲉⲧⲛϣⲁⲛⲃⲱⲕ ⲉϩⲟⲩⲛ ⲉⲡⲕⲁϩ ⲡⲁⲓ ⲉⲧⲉⲣⲉⲡϫⲟⲉⲓⲥ ⲛⲁⲧⲁⲁϥ ⲛⲏⲧⲛ ⲕⲁⲧⲁⲧϩⲉ ⲛⲧⲁϥϫⲟⲟⲥ ⲉⲧⲉⲧⲛⲉϩⲁⲣⲉϩ ⲉⲡⲉⲓϣⲙϣⲉ,"And if ye should enter into the land, which the Lord shall give you, as he has spoken, keep this service."
ⲛⲁⲓⲁⲧϥ ⲙⲡⲉⲧⲛⲁⲁⲙⲁϩⲧⲉ ⲛⲛⲟⲩϣⲏⲣⲉ ⲛϥⲧⲟⲙⲥⲟⲩ ϩⲁⲧⲛⲧⲡⲉⲧⲣⲁ,Blessed shall he be who shall seize and dash thine infants against the rock.
ⲁⲩⲱ ⲛⲥⲉⲛⲁϣⲱⲡⲉ ϭⲉ ⲁⲛ ⲉⲩⲛⲁϩⲧⲉ ⲉⲣⲱⲙⲉ ⲁⲗⲗⲁ ⲥⲉⲛⲁϯ ⲛⲛⲉⲩⲙⲁⲁϫⲉ ⲉⲥⲱⲧⲙ,"And they shall no more trust in men, but they shall incline their ears to hear."
ϥⲛⲁⲱϣ ⲇⲉ ⲛϭⲓⲟⲩⲙⲟⲩⲓ ⲛⲁⲅⲅⲣⲓⲟⲛ ⲏ ⲟⲩⲙⲟⲛⲟⲕⲩⲣⲱⲥ ⲉⲣϩⲙϩⲁⲗ ⲛⲁⲕ …,"And will the unicorn be willing to serve thee, or to lie down at thy manger?"
ⲁⲃⲉⲛⲛⲏⲣ ⲇⲉ ⲁϥⲕⲟⲧϥ ⲉⲡⲁϩⲟⲩ ⲡⲉϫⲁϥ ⲛⲁϥ ϫⲉⲉⲓⲉ ⲛⲧⲟⲕ ⲡⲉ ⲁⲍⲁⲏⲗ ⲉⲕⲡⲏⲧ ⲛⲥⲱⲓ ⲡⲉϫⲁϥ ϫⲉⲁⲛⲟⲕ ⲡⲉ,"And Abenner looked behind him, and said, Art thou Asael himself? and he said, I am."
ⲟⲩϯⲙⲓⲛⲉ ⲅⲁⲣ ⲧⲉ ⲧⲙⲛⲧⲙⲁⲓⲣⲱⲙⲉ ⲙⲡⲛⲟⲩⲧⲉ ·,For the lovingkindness of God towards man is in this wise:
ⲧⲁⲓ ⲧⲉ ⲧϩⲉ ⲉⲛⲧⲁⲡϫⲟⲉⲓⲥ ϫⲟⲟⲥ ϫⲉⲛⲧϩⲉ ⲉⲛⲧⲁⲡⲁϭⲱⲛⲧ ⲉⲓ ⲉϫⲛⲛⲉⲧⲟⲩⲏϩ ϩⲛⲧϩⲓⲏⲙ ⲧⲁⲓ ⲧⲉ ⲧϩⲉ ⲉⲣⲉⲡⲁϭⲱⲛⲧ ⲛⲏⲩ ⲉϫⲛⲧⲏⲩⲧⲛ ⲉⲧⲉⲧⲛϣⲁⲛⲃⲱⲕ ⲉϩⲣⲁⲓ ⲉⲕⲏⲙⲉ ⲁⲩⲱ ⲧⲉⲧⲛⲛⲁϣⲱⲡⲉ ⲉⲩϫⲁⲓⲉ ⲛⲧⲉⲧⲛϣⲱⲡⲉ ⲛϩⲙϩⲁⲗ ⲁⲩⲱ ⲉⲩⲥⲁϩⲟⲩ ⲙⲛⲟⲩⲛⲟϭⲛⲉϭ ⲁⲩⲱ ⲛⲧⲉⲧⲛⲛⲁⲛⲁⲩ ⲁⲛ ⲉⲡⲉⲓⲙⲁ ϫⲓⲛⲧⲉⲛⲟⲩ,"For thus saith the Lord; As my wrath has dropped upon the inhabitants of Jerusalem, so shall my wrath drop upon you, when ye have entered into Egypt: and ye shall be a desolation, and under the power of others, and a curse and a reproach: and ye shall no more see this place."
ⲁϥϣⲁϫⲉ ⲛⲙⲙⲁⲩ ⲉϥϫⲱ ⲙⲙⲟⲥ ϫⲉϯⲡⲉⲧⲛⲟⲩⲟⲓ ϩⲓⲧϩⲏ ⲙⲙⲟⲓ ⲙⲡⲉⲙⲧⲟ ⲉⲃⲟⲗ ⲙⲡϫⲟⲉⲓⲥ ⲉⲧⲙⲏⲧⲉ ⲙⲡⲓⲟⲣⲇⲁⲛⲏⲥ ⲁⲩⲱ ⲙⲁⲣⲉⲡⲟⲩⲁ ⲡⲟⲩⲁ ⲙⲙⲱⲧⲛ ϥⲓ ⲉⲃⲟⲗ ϩⲙⲡⲙⲁ ⲉⲧⲙⲙⲁⲩ ⲛⲟⲩⲱⲛⲉ ⲛϥⲧⲁⲗⲟϥ ⲉϫⲛⲧⲉϥⲛⲁϩⲃ ⲕⲁⲧⲁⲧⲏⲡⲉ ⲛⲧⲙⲛⲧⲥⲛⲟⲟⲩⲥ ⲙⲫⲩⲗⲏ ⲙⲡⲓⲥⲣⲁⲏⲗ,"said to them, Advance before me in the presence of the Lord into the midst of Jordan, and each having taken up a stone from thence, let him carry it on his shoulders, according to the number of the twelve tribes of Israel:"
ϫⲉⲛⲧⲟⲕ ⲡϫⲟⲉⲓⲥ ⲡⲛⲟⲩⲧⲉ ⲛⲧⲕ ⲟⲩϣⲁⲛϩⲧⲏϥ ⲁⲩⲱ ⲛⲧⲕ ⲟⲩⲛⲁϩⲏⲧ ⲛⲧⲕ ⲟⲩϩⲁⲣϣϩⲏⲧ ⲉⲛⲁϣⲉⲡⲉϥⲛⲁ ⲁⲩⲱ ⲛⲧⲕ ⲟⲩⲙⲉ,"But thou, O Lord God, art compassionate and merciful, long-suffering, and abundant in mercy and true."
ⲁⲛⲁⲩ ⲉⲣⲟϥ ⲉϥϫⲱ ⲙⲙⲟⲥ ⲛⲁⲓ ϫⲉϭⲉⲡⲏ ⲁⲙⲟⲩ ⲉⲃⲟⲗ ϩⲛⲧϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ . ϫⲉⲥⲉⲛⲁϫⲓ ⲙⲛⲧⲙⲛⲧⲣⲉ ⲁⲛ ⲛⲧⲟⲟⲧⲕ ⲉⲧⲃⲏⲏⲧ .,"and saw him saying to me, 'Hurry and get out of Jerusalem quickly, because they will not receive testimony concerning me from you.'"
